               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.033902,            0.013146,            0.039156,             0.35992,             0.50985,             0.37932,             0.15981,            0.026543,            0.007123,            0.024261,           0.0092575,           0.0092575,           0.0092575
                  17,            0.033504,            0.012807,             0.03711,             0.33046,             0.65234,             0.44054,             0.14995,            0.035019,           0.0054677,            0.023096,            0.009208,            0.009208,            0.009208
                  18,            0.032425,            0.013006,             0.03679,             0.24799,             0.64851,             0.41187,              0.1437,            0.027334,           0.0056515,            0.044958,           0.0091585,           0.0091585,           0.0091585
                  19,             0.03213,            0.013006,            0.039343,             0.61363,             0.47263,             0.38529,             0.15855,            0.025892,           0.0055306,            0.041162,            0.009109,            0.009109,            0.009109
                  20,            0.031418,            0.012841,             0.03865,             0.69003,             0.45208,             0.45135,             0.24722,             0.02448,           0.0043548,            0.035327,           0.0090595,           0.0090595,           0.0090595
                  21,            0.031034,             0.01231,            0.036581,             0.39651,             0.69812,             0.53007,             0.24929,            0.023322,           0.0050124,            0.026453,             0.00901,             0.00901,             0.00901
                  22,            0.029763,            0.012114,            0.037946,               0.482,             0.63226,             0.52001,             0.21996,            0.026058,           0.0047046,            0.024548,           0.0089605,           0.0089605,           0.0089605
                  23,            0.028543,            0.012066,            0.035672,             0.37506,             0.75537,             0.50007,             0.27642,            0.024088,           0.0046748,            0.026257,            0.008911,            0.008911,            0.008911
                  24,            0.028455,            0.011757,            0.036661,             0.34558,             0.78851,             0.54031,             0.22778,            0.025014,           0.0053815,             0.02204,           0.0088615,           0.0088615,           0.0088615
                  25,             0.02882,            0.011583,             0.03623,             0.34012,             0.18427,             0.24313,            0.075519,            0.035992,           0.0060085,            0.031714,            0.008812,            0.008812,            0.008812
                  26,            0.028875,            0.011793,            0.037946,             0.42612,             0.65256,             0.49461,             0.21802,            0.025884,           0.0057095,            0.024231,           0.0087625,           0.0087625,           0.0087625
                  27,             0.02828,            0.011517,            0.037496,             0.33114,             0.71428,             0.48247,             0.22915,            0.021638,           0.0052405,             0.03573,            0.008713,            0.008713,            0.008713
                  28,             0.02835,            0.011778,            0.038314,             0.43625,             0.92586,             0.58832,             0.24225,            0.025133,            0.005209,            0.021747,           0.0086635,           0.0086635,           0.0086635
                  29,            0.028564,            0.011474,            0.034898,             0.41589,             0.88404,             0.60264,             0.20163,             0.02625,           0.0051921,            0.021667,            0.008614,            0.008614,            0.008614
                  30,            0.030793,            0.011823,            0.037724,             0.69566,             0.39062,             0.46681,             0.19226,             0.02657,           0.0049512,            0.032166,           0.0085645,           0.0085645,           0.0085645
                  31,            0.028163,             0.01127,             0.03486,             0.40818,             0.86884,             0.62066,             0.27193,            0.023183,           0.0052381,            0.021869,            0.008515,            0.008515,            0.008515
                  32,            0.026955,            0.010968,            0.036097,             0.14812,              0.4728,             0.23155,            0.058821,            0.033956,           0.0062961,            0.031494,           0.0084655,           0.0084655,           0.0084655
                  33,            0.028243,            0.011087,            0.035168,             0.35105,             0.64876,             0.49797,             0.26854,            0.019586,           0.0049842,            0.031506,            0.008416,            0.008416,            0.008416
                  34,            0.026426,             0.01136,            0.035864,             0.31613,              0.7351,             0.44931,             0.16358,            0.030263,           0.0060125,            0.023175,           0.0083665,           0.0083665,           0.0083665
                  35,            0.025955,            0.011116,            0.033648,             0.44948,             0.87271,             0.57794,             0.17135,            0.032109,           0.0053791,            0.023041,            0.008317,            0.008317,            0.008317
                  36,            0.026887,             0.01136,             0.03268,             0.45808,             0.85183,             0.58483,             0.22323,            0.027233,           0.0049246,             0.02226,           0.0082675,           0.0082675,           0.0082675
                  37,            0.025581,            0.011227,            0.033364,              0.4267,              0.8618,             0.56676,             0.29756,            0.018669,           0.0045805,            0.024792,            0.008218,            0.008218,            0.008218
                  38,            0.027405,            0.010852,            0.032889,             0.38225,             0.69863,              0.5424,             0.17191,            0.029753,           0.0064476,            0.025281,           0.0081685,           0.0081685,           0.0081685
                  39,            0.026221,            0.010856,            0.034154,             0.48802,             0.84419,             0.68561,             0.27136,            0.026571,           0.0048279,            0.019171,            0.008119,            0.008119,            0.008119
                  40,            0.024382,            0.010795,            0.031974,             0.48036,             0.84396,             0.69381,             0.33684,            0.022306,           0.0045289,            0.023761,           0.0080695,           0.0080695,           0.0080695
                  41,            0.024896,            0.010434,            0.030709,             0.52152,               0.853,             0.67634,             0.26458,            0.023711,           0.0045595,            0.021667,             0.00802,             0.00802,             0.00802
                  42,            0.025757,            0.010468,            0.032045,             0.41746,             0.73668,             0.49281,             0.18305,            0.033208,           0.0049189,            0.020465,           0.0079705,           0.0079705,           0.0079705
                  43,            0.024446,            0.010446,            0.033337,            0.097703,             0.90883,             0.35023,             0.11904,            0.028861,           0.0051293,            0.054028,            0.007921,            0.007921,            0.007921
                  44,            0.025458,            0.010723,            0.034566,            0.063938,             0.74243,             0.19805,            0.057202,            0.034763,           0.0056378,            0.061816,           0.0078715,           0.0078715,           0.0078715
                  45,            0.025658,             0.01014,            0.031269,             0.43485,             0.75974,             0.59654,             0.22478,            0.028131,           0.0051865,            0.025684,            0.007822,            0.007822,            0.007822
                  46,            0.025812,            0.010787,            0.032385,             0.38205,             0.68856,             0.47083,             0.18421,            0.027674,           0.0046997,            0.030652,           0.0077725,           0.0077725,           0.0077725
                  47,            0.027973,            0.010874,            0.032058,             0.54003,             0.42721,             0.46244,             0.16021,            0.029222,           0.0051986,            0.034937,            0.007723,            0.007723,            0.007723
                  48,            0.026843,            0.010257,            0.029477,             0.42608,             0.67674,             0.59785,             0.18576,            0.031021,           0.0059682,            0.021594,           0.0076735,           0.0076735,           0.0076735
                  49,            0.027218,             0.01025,            0.034601,             0.43484,             0.48879,             0.45013,             0.13893,            0.030303,           0.0049342,            0.028369,            0.007624,            0.007624,            0.007624
                  50,            0.024275,            0.010363,            0.031252,             0.43063,             0.65877,             0.53828,             0.16861,            0.027468,           0.0047416,            0.025598,           0.0075745,           0.0075745,           0.0075745
                  51,            0.024926,            0.010351,            0.030778,             0.44629,             0.79248,             0.61588,             0.30051,            0.020895,           0.0049423,            0.021826,            0.007525,            0.007525,            0.007525
                  52,            0.022377,            0.010374,            0.030419,             0.51963,             0.80603,             0.64248,             0.25442,             0.02359,           0.0051679,            0.018555,           0.0074755,           0.0074755,           0.0074755
                  53,            0.024767,            0.010106,            0.028743,              0.4534,               0.652,             0.58784,              0.1821,             0.03102,           0.0048343,            0.018964,            0.007426,            0.007426,            0.007426
                  54,            0.023834,            0.009983,            0.029257,             0.40398,             0.56073,             0.50199,             0.15914,            0.031959,           0.0056241,            0.018799,           0.0073765,           0.0073765,           0.0073765
                  55,            0.025852,            0.010238,            0.029757,              0.3914,             0.72945,             0.58277,             0.18968,            0.026612,           0.0053541,            0.022345,            0.007327,            0.007327,            0.007327
                  56,            0.024312,            0.010291,            0.031676,             0.59557,             0.82353,             0.74456,             0.32409,            0.022019,           0.0046997,             0.01803,           0.0072775,           0.0072775,           0.0072775
                  57,             0.02292,            0.010311,            0.029062,             0.60875,              0.6928,             0.66874,             0.23161,            0.025195,           0.0049979,            0.019299,            0.007228,            0.007228,            0.007228
                  58,            0.026576,            0.010231,            0.028592,             0.55535,             0.76098,             0.68148,             0.26508,            0.026753,           0.0051011,            0.020538,           0.0071785,           0.0071785,           0.0071785
                  59,            0.025997,            0.010013,            0.029283,             0.51836,             0.82174,             0.60805,              0.2223,            0.025682,           0.0048754,            0.022278,            0.007129,            0.007129,            0.007129
                  60,            0.024312,           0.0099179,            0.027097,             0.51345,             0.80917,              0.7067,             0.26722,            0.025747,           0.0048883,            0.019373,           0.0070795,           0.0070795,           0.0070795
                  61,            0.023935,           0.0097735,            0.028701,              0.6114,             0.69535,             0.70302,             0.26152,            0.026275,           0.0052783,            0.019263,             0.00703,             0.00703,             0.00703
                  62,            0.027025,           0.0094998,            0.030267,             0.52436,             0.64068,             0.62102,             0.20923,            0.031012,           0.0053839,            0.017981,           0.0069805,           0.0069805,           0.0069805
                  63,            0.022657,             0.01003,            0.028699,             0.55633,              0.6931,              0.6927,             0.24434,            0.029348,           0.0051156,            0.019501,            0.006931,            0.006931,            0.006931
                  64,            0.023589,           0.0099563,            0.028559,             0.43349,             0.74831,             0.57285,             0.19201,            0.030711,           0.0049931,            0.025519,           0.0068815,           0.0068815,           0.0068815
                  65,            0.022596,           0.0096869,             0.03065,              0.4934,             0.78025,             0.59485,             0.23136,            0.028981,           0.0050422,            0.019696,            0.006832,            0.006832,            0.006832
                  66,            0.024053,            0.009987,            0.029806,             0.63836,             0.53544,             0.45066,             0.12866,            0.031404,           0.0053251,            0.022668,           0.0067825,           0.0067825,           0.0067825
                  67,            0.023807,           0.0098818,            0.027634,             0.45736,             0.52751,             0.60617,             0.25688,            0.022492,           0.0060157,            0.027002,            0.006733,            0.006733,            0.006733
                  68,            0.022515,           0.0099018,            0.028454,             0.48219,             0.68407,             0.58397,             0.23151,            0.024043,            0.005454,            0.019598,           0.0066835,           0.0066835,           0.0066835
                  69,            0.023469,            0.009701,            0.031486,             0.62833,             0.77124,             0.68774,             0.24051,            0.025219,           0.0052445,            0.023541,            0.006634,            0.006634,            0.006634
                  70,            0.023332,           0.0095578,            0.027765,             0.64794,             0.73142,             0.75054,             0.31016,            0.025872,           0.0052244,             0.01687,           0.0065845,           0.0065845,           0.0065845
                  71,            0.022176,           0.0098073,            0.030429,             0.58604,             0.68863,             0.66716,             0.28479,            0.025145,           0.0052614,            0.017194,            0.006535,            0.006535,            0.006535
                  72,             0.02242,           0.0095301,            0.030093,              0.5557,             0.76711,             0.67567,             0.29615,            0.026336,           0.0047964,            0.018719,           0.0064855,           0.0064855,           0.0064855
                  73,            0.021776,           0.0095645,            0.030025,             0.59267,             0.83177,             0.75421,             0.37091,            0.022857,           0.0046514,            0.018353,            0.006436,            0.006436,            0.006436
                  74,            0.022473,           0.0095565,            0.026634,             0.63911,             0.75046,             0.75091,             0.32725,            0.025258,           0.0050906,            0.016705,           0.0063865,           0.0063865,           0.0063865
                  75,              0.0237,           0.0096376,            0.029735,             0.55422,              0.7556,             0.63676,             0.20672,            0.029886,           0.0060326,            0.018054,            0.006337,            0.006337,            0.006337
                  76,            0.021269,           0.0095207,            0.029078,             0.61577,             0.75739,              0.7198,             0.30206,             0.02396,           0.0056627,            0.019885,           0.0062875,           0.0062875,           0.0062875
                  77,            0.021028,             0.00949,             0.02837,             0.51329,             0.73727,             0.64348,             0.22572,            0.029124,           0.0053557,             0.02179,            0.006238,            0.006238,            0.006238
                  78,            0.023215,           0.0097471,            0.027268,             0.51274,              0.6666,             0.59573,             0.21358,            0.031486,           0.0056974,            0.019055,           0.0061885,           0.0061885,           0.0061885
                  79,            0.023671,           0.0096804,            0.029029,              0.5995,             0.84201,             0.73623,              0.3213,            0.024078,           0.0052227,            0.016785,            0.006139,            0.006139,            0.006139
                  80,            0.021134,           0.0098508,             0.02734,             0.45604,             0.63394,             0.58347,              0.2272,            0.025547,           0.0054637,            0.032251,           0.0060895,           0.0060895,           0.0060895
                  81,            0.023733,           0.0094618,            0.028678,             0.49077,             0.74546,             0.62167,             0.22318,            0.026514,           0.0050543,            0.024255,             0.00604,             0.00604,             0.00604
                  82,            0.020152,           0.0095074,            0.027933,             0.36958,             0.45809,             0.40205,             0.15266,             0.03066,           0.0061342,            0.023566,           0.0059905,           0.0059905,           0.0059905
                  83,            0.021107,           0.0091688,            0.029994,              0.5686,             0.84166,             0.73621,             0.35328,            0.021341,           0.0044749,            0.019006,            0.005941,            0.005941,            0.005941
                  84,            0.020414,           0.0092809,            0.026522,             0.51628,             0.83479,             0.69858,             0.30343,            0.023069,           0.0049391,            0.021991,           0.0058915,           0.0058915,           0.0058915
                  85,            0.021402,           0.0099816,            0.026759,             0.57989,             0.85367,              0.7035,             0.28194,            0.022723,           0.0047167,            0.018073,            0.005842,            0.005842,            0.005842
                  86,            0.020892,           0.0089036,            0.025061,             0.54616,             0.70748,             0.67045,             0.24622,            0.027839,            0.005172,            0.021307,           0.0057925,           0.0057925,           0.0057925
                  87,            0.021449,            0.009425,            0.025535,             0.60504,             0.77449,             0.70144,             0.35819,            0.021152,            0.004603,            0.020258,            0.005743,            0.005743,            0.005743
                  88,            0.020605,           0.0092526,              0.0279,             0.50471,             0.62042,             0.63361,             0.22396,            0.027275,           0.0054234,            0.026489,           0.0056935,           0.0056935,           0.0056935
                  89,            0.021425,           0.0097298,             0.02827,             0.49373,             0.70538,             0.61288,             0.24859,            0.023681,           0.0052405,            0.028076,            0.005644,            0.005644,            0.005644
                  90,            0.019324,           0.0096409,            0.029665,             0.55828,             0.71514,              0.6908,             0.29847,            0.023389,           0.0054202,            0.022589,           0.0055945,           0.0055945,           0.0055945
                  91,            0.020434,           0.0091347,            0.025869,             0.49232,             0.70092,             0.58508,             0.21227,            0.028002,           0.0055523,            0.020837,            0.005545,            0.005545,            0.005545
                  92,            0.019859,           0.0096257,            0.028484,             0.60133,             0.81422,             0.66036,             0.32448,             0.02065,           0.0050463,            0.020123,           0.0054955,           0.0054955,           0.0054955
                  93,            0.019943,           0.0092789,            0.027253,              0.5874,             0.79446,             0.68704,             0.33383,            0.022252,           0.0055161,            0.021661,            0.005446,            0.005446,            0.005446
                  94,            0.021385,           0.0094007,            0.029207,             0.48127,             0.74622,             0.57689,             0.27177,            0.024089,           0.0050366,            0.023102,           0.0053965,           0.0053965,           0.0053965
                  95,            0.020288,           0.0092458,            0.028593,             0.53185,             0.87958,             0.64731,             0.29809,            0.022876,           0.0048521,            0.020178,            0.005347,            0.005347,            0.005347
                  96,            0.020354,           0.0088829,            0.025904,             0.61264,             0.84072,             0.73165,             0.29363,            0.024139,           0.0052477,             0.02085,           0.0052975,           0.0052975,           0.0052975
                  97,            0.020789,           0.0095664,            0.028581,             0.66609,             0.66078,             0.65112,             0.27233,            0.023368,           0.0052945,             0.02157,            0.005248,            0.005248,            0.005248
                  98,            0.021025,           0.0089689,             0.02779,             0.45286,             0.69292,             0.60005,             0.21428,            0.025261,           0.0051808,            0.023761,           0.0051985,           0.0051985,           0.0051985
                  99,            0.020976,           0.0093314,            0.025933,             0.51528,             0.70948,             0.64541,             0.24125,            0.025195,           0.0056724,             0.02171,            0.005149,            0.005149,            0.005149
                 100,            0.019515,            0.009139,            0.026826,             0.58206,             0.76788,             0.74489,             0.27888,            0.024009,           0.0053694,            0.018091,           0.0050995,           0.0050995,           0.0050995
                 101,            0.019733,           0.0090349,            0.025893,               0.677,             0.70128,             0.66694,             0.27071,            0.023272,           0.0076846,            0.023322,             0.00505,             0.00505,             0.00505
                 102,            0.020425,           0.0092211,            0.026384,             0.55697,                0.83,             0.69781,             0.29306,            0.023681,           0.0055394,             0.01994,           0.0050005,           0.0050005,           0.0050005
                 103,            0.019489,           0.0090716,            0.025838,              0.5186,             0.85346,             0.67746,             0.24192,            0.026036,           0.0052945,            0.021552,            0.004951,            0.004951,            0.004951
                 104,            0.018825,           0.0090079,            0.026777,             0.48979,             0.71319,             0.63924,             0.25048,            0.026585,           0.0051405,            0.026782,           0.0049015,           0.0049015,           0.0049015
                 105,            0.019062,           0.0090199,            0.025012,             0.58488,             0.81528,             0.73484,             0.26541,            0.026738,           0.0053364,            0.018634,            0.004852,            0.004852,            0.004852
                 106,            0.019937,           0.0090496,            0.025472,             0.71136,             0.70777,             0.71586,             0.30063,            0.023031,           0.0050326,            0.019702,           0.0048025,           0.0048025,           0.0048025
                 107,            0.019309,           0.0093343,             0.02459,             0.52445,             0.84477,             0.71234,              0.3074,            0.021951,            0.005151,            0.019904,            0.004753,            0.004753,            0.004753
                 108,            0.019024,           0.0091769,            0.023993,             0.60605,             0.87324,             0.73563,             0.24328,            0.026471,           0.0054016,            0.017462,           0.0047035,           0.0047035,           0.0047035
                 109,            0.019716,           0.0091051,            0.025609,             0.77047,             0.63849,             0.70087,             0.30346,            0.024821,           0.0050793,            0.020013,            0.004654,            0.004654,            0.004654
                 110,            0.018675,           0.0090239,            0.025683,             0.68472,              0.6311,             0.61307,             0.29926,            0.022599,           0.0052727,            0.027698,           0.0046045,           0.0046045,           0.0046045
                 111,            0.019359,           0.0089934,            0.025697,             0.52739,             0.83035,             0.68888,             0.32252,            0.020209,           0.0055878,            0.024084,            0.004555,            0.004555,            0.004555
                 112,            0.019244,           0.0092301,            0.025355,             0.49673,             0.85046,             0.70046,             0.31109,            0.023598,           0.0052018,            0.020166,           0.0045055,           0.0045055,           0.0045055
                 113,            0.020968,           0.0093041,            0.025487,             0.56767,             0.80823,             0.74629,              0.2839,            0.025517,           0.0052469,            0.018286,            0.004456,            0.004456,            0.004456
                 114,            0.021222,           0.0087338,            0.024287,             0.52331,             0.86771,             0.71484,             0.23744,            0.026292,           0.0055394,            0.020123,           0.0044065,           0.0044065,           0.0044065
                 115,             0.01983,           0.0088541,            0.023928,             0.76734,             0.69467,              0.7562,              0.3271,            0.024057,           0.0056466,            0.019263,            0.004357,            0.004357,            0.004357
                 116,            0.019991,           0.0088973,            0.024496,             0.60373,             0.75467,             0.67809,             0.23162,            0.028242,           0.0057643,            0.020068,           0.0043075,           0.0043075,           0.0043075
                 117,            0.019266,           0.0090481,            0.025605,             0.59079,             0.84104,             0.71305,             0.28833,            0.024374,           0.0053863,            0.019537,            0.004258,            0.004258,            0.004258
                 118,            0.018797,           0.0087366,            0.023438,             0.54802,             0.76853,             0.66541,             0.24472,            0.028007,            0.005417,            0.021057,           0.0042085,           0.0042085,           0.0042085
                 119,            0.017901,           0.0088782,            0.024403,             0.64243,             0.76667,             0.68773,             0.27904,            0.026434,           0.0053799,            0.022424,            0.004159,            0.004159,            0.004159
                 120,            0.018639,           0.0085442,            0.023972,              0.5619,             0.78726,             0.70605,              0.3535,            0.022837,           0.0051663,            0.021869,           0.0041095,           0.0041095,           0.0041095
                 121,            0.018569,           0.0089847,            0.022028,             0.71121,             0.77165,             0.74064,             0.31899,            0.024039,            0.005674,            0.016602,             0.00406,             0.00406,             0.00406
                 122,            0.018537,           0.0085902,            0.024094,             0.62224,              0.7477,             0.70924,             0.25193,             0.02804,            0.005346,            0.018347,           0.0040105,           0.0040105,           0.0040105
                 123,             0.01746,           0.0086876,            0.024592,             0.59912,             0.62696,             0.58351,             0.21005,             0.02717,           0.0051502,            0.024072,            0.003961,            0.003961,            0.003961
                 124,            0.018456,           0.0089105,            0.023558,             0.51457,             0.72912,             0.64033,             0.22354,            0.026958,           0.0056096,            0.020862,           0.0039115,           0.0039115,           0.0039115
                 125,            0.018566,           0.0089186,            0.023801,             0.61762,             0.85835,              0.7248,             0.29746,             0.02473,           0.0049778,            0.019977,            0.003862,            0.003862,            0.003862
                 126,            0.019173,           0.0089368,            0.024193,             0.60429,             0.79374,             0.71794,             0.25855,            0.026443,           0.0054298,             0.01991,           0.0038125,           0.0038125,           0.0038125
                 127,            0.016548,           0.0087179,            0.023447,             0.59712,             0.77751,             0.69415,             0.26758,            0.025853,           0.0052872,            0.020758,            0.003763,            0.003763,            0.003763
                 128,            0.017026,           0.0084435,            0.024962,             0.62724,             0.79065,             0.75471,             0.34418,            0.021988,           0.0050519,            0.020154,           0.0037135,           0.0037135,           0.0037135
                 129,             0.01667,           0.0085869,             0.02145,             0.54235,             0.83103,             0.74342,             0.29439,            0.024409,           0.0052244,            0.022736,            0.003664,            0.003664,            0.003664
                 130,            0.017885,           0.0087158,            0.023675,             0.60456,             0.85473,              0.7494,              0.2845,            0.026723,           0.0050076,            0.019995,           0.0036145,           0.0036145,           0.0036145
                 131,            0.018657,           0.0085261,            0.024185,             0.66228,             0.74698,             0.74299,             0.26669,            0.028989,           0.0055604,             0.02016,            0.003565,            0.003565,            0.003565
                 132,            0.018042,           0.0087123,            0.024713,             0.62259,             0.87378,             0.74831,             0.31761,            0.025094,           0.0052074,            0.018793,           0.0035155,           0.0035155,           0.0035155
                 133,            0.016783,            0.008608,            0.021917,             0.71989,             0.75793,             0.76301,              0.2588,            0.027965,           0.0050954,            0.017365,            0.003466,            0.003466,            0.003466
                 134,            0.016669,           0.0084004,             0.02175,             0.59977,             0.89994,             0.76677,             0.28123,            0.026736,           0.0048037,               0.019,           0.0034165,           0.0034165,           0.0034165
                 135,            0.019324,           0.0086324,            0.023036,             0.68854,             0.81849,             0.73582,             0.28688,            0.025078,           0.0054605,            0.018127,            0.003367,            0.003367,            0.003367
                 136,            0.017389,           0.0085709,            0.023174,             0.65196,             0.81325,             0.74259,             0.24092,             0.02686,           0.0055523,            0.017468,           0.0033175,           0.0033175,           0.0033175
                 137,            0.017092,           0.0086293,            0.022846,             0.62112,              0.7315,             0.69016,             0.26999,            0.025016,           0.0052824,            0.024518,            0.003268,            0.003268,            0.003268
                 138,            0.019136,           0.0085731,            0.024882,              0.6911,             0.92065,             0.82133,             0.35673,            0.023169,           0.0049915,            0.016034,           0.0032185,           0.0032185,           0.0032185
                 139,             0.01602,           0.0086646,            0.021509,             0.64493,             0.85699,             0.77308,             0.27989,            0.026793,           0.0054331,            0.016888,            0.003169,            0.003169,            0.003169
                 140,            0.017805,            0.008469,            0.023003,             0.64295,             0.86831,             0.77646,             0.33564,             0.02429,           0.0050044,            0.017188,           0.0031195,           0.0031195,           0.0031195
                 141,            0.017519,           0.0082325,             0.02274,             0.76045,             0.68059,              0.7124,              0.2762,            0.025802,           0.0054935,            0.023877,             0.00307,             0.00307,             0.00307
                 142,            0.017317,           0.0085411,            0.022137,             0.56266,             0.82811,             0.69807,             0.25367,            0.025045,           0.0050414,            0.021002,           0.0030205,           0.0030205,           0.0030205
                 143,            0.017699,           0.0084779,            0.021092,             0.67554,             0.84586,             0.77637,             0.34143,            0.023178,            0.004877,            0.016895,            0.002971,            0.002971,            0.002971
                 144,             0.01728,           0.0084272,            0.022997,             0.63011,             0.82688,             0.70838,             0.26808,            0.025149,            0.005263,            0.021869,           0.0029215,           0.0029215,           0.0029215
                 145,             0.01804,           0.0080384,            0.021663,             0.69736,             0.85936,             0.82284,             0.36077,            0.023846,           0.0049278,            0.020807,            0.002872,            0.002872,            0.002872
                 146,            0.016921,           0.0084896,            0.021523,             0.67113,             0.72566,             0.72533,             0.32543,            0.022047,            0.004794,            0.022638,           0.0028225,           0.0028225,           0.0028225
                 147,            0.017581,           0.0088081,            0.021953,             0.68355,             0.86712,             0.79189,             0.39733,            0.021363,           0.0047658,            0.017999,            0.002773,            0.002773,            0.002773
                 148,            0.016618,           0.0082891,            0.018564,               0.721,             0.83586,             0.80254,               0.397,            0.021822,           0.0048859,              0.0203,           0.0027235,           0.0027235,           0.0027235
                 149,            0.017477,           0.0081317,            0.021895,             0.71169,              0.7688,             0.78356,             0.30048,            0.025891,           0.0053565,            0.022198,            0.002674,            0.002674,            0.002674
                 150,               0.016,           0.0084152,            0.020467,             0.65949,             0.90366,             0.79317,             0.34252,             0.02276,           0.0049826,            0.017938,           0.0026245,           0.0026245,           0.0026245
                 151,            0.018021,           0.0083998,            0.021637,             0.70985,              0.8722,             0.83213,             0.35688,            0.023037,           0.0049068,            0.018274,            0.002575,            0.002575,            0.002575
                 152,            0.016571,           0.0082525,            0.021217,             0.72176,             0.79479,             0.80568,             0.33483,            0.024547,           0.0052389,            0.016632,           0.0025255,           0.0025255,           0.0025255
                 153,            0.016327,           0.0082925,            0.021134,             0.63835,             0.84575,              0.8281,             0.36596,            0.023383,           0.0050632,            0.016052,            0.002476,            0.002476,            0.002476
                 154,            0.016865,           0.0082255,            0.020515,             0.66889,               0.832,             0.76093,             0.33359,             0.02424,           0.0051962,             0.02063,           0.0024265,           0.0024265,           0.0024265
                 155,            0.015423,           0.0077962,             0.01948,             0.63795,             0.80094,             0.78263,             0.30738,            0.024681,           0.0049214,            0.020868,            0.002377,            0.002377,            0.002377
                 156,            0.016346,           0.0081052,            0.019495,             0.77916,             0.78813,             0.82762,             0.40797,            0.021918,           0.0049286,            0.015631,           0.0023275,           0.0023275,           0.0023275
                 157,            0.016336,           0.0085571,            0.019529,             0.70805,             0.86367,             0.76077,             0.29652,            0.024414,           0.0052389,               0.019,            0.002278,            0.002278,            0.002278
                 158,            0.015634,           0.0081152,            0.019289,             0.67462,             0.85791,             0.79924,              0.3218,            0.025802,           0.0052695,            0.019476,           0.0022285,           0.0022285,           0.0022285
                 159,            0.016182,            0.008011,             0.01958,             0.72598,             0.76251,             0.76062,             0.29742,            0.025122,           0.0052155,             0.02226,            0.002179,            0.002179,            0.002179
                 160,            0.016987,           0.0084285,            0.019546,             0.64243,             0.78742,             0.76662,             0.32897,            0.024303,           0.0052727,            0.022327,           0.0021295,           0.0021295,           0.0021295
