               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.032627,            0.011579,            0.013709,             0.66281,             0.77418,             0.73723,              0.5751,            0.023706,           0.0027254,            0.010611,            0.009538,            0.009538,            0.009538
                  16,            0.031431,            0.011056,            0.011031,             0.79605,             0.89759,             0.90699,             0.53798,            0.031009,           0.0029144,           0.0074304,            0.009505,            0.009505,            0.009505
                  17,             0.03177,            0.011381,            0.013035,             0.68484,             0.78534,             0.77496,              0.5237,            0.026596,            0.002924,           0.0087723,            0.009472,            0.009472,            0.009472
                  18,            0.032025,            0.011445,            0.010225,             0.69986,             0.76672,             0.82053,             0.47903,            0.032345,           0.0029461,           0.0054329,            0.009439,            0.009439,            0.009439
                  19,            0.031765,            0.011107,            0.012552,             0.91142,             0.88521,             0.97772,               0.723,            0.023883,           0.0023687,           0.0043324,            0.009406,            0.009406,            0.009406
                  20,            0.029144,             0.01115,            0.010199,             0.69419,             0.84076,              0.8008,             0.64494,            0.019382,           0.0025623,            0.011517,            0.009373,            0.009373,            0.009373
                  21,            0.030311,            0.010888,             0.01087,             0.83374,              0.8252,             0.89053,             0.68478,            0.022916,           0.0029578,            0.011024,             0.00934,             0.00934,             0.00934
                  22,             0.02856,            0.011039,            0.010895,             0.74671,             0.83307,              0.7809,              0.6042,            0.023299,            0.002358,            0.011964,            0.009307,            0.009307,            0.009307
                  23,             0.02929,            0.010607,            0.011928,             0.72026,             0.85219,             0.86832,             0.72034,            0.018389,           0.0026602,            0.014864,            0.009274,            0.009274,            0.009274
                  24,            0.027817,            0.010766,            0.010531,             0.50835,             0.72266,             0.69256,             0.54956,            0.016655,           0.0025473,            0.016609,            0.009241,            0.009241,            0.009241
                  25,            0.027214,            0.010805,            0.010311,             0.78604,             0.90973,             0.91231,             0.73089,            0.019364,           0.0034275,           0.0062698,            0.009208,            0.009208,            0.009208
                  26,            0.027209,            0.010473,           0.0092323,             0.81557,             0.85373,             0.89309,             0.58681,            0.022637,           0.0025783,           0.0088438,            0.009175,            0.009175,            0.009175
                  27,            0.029447,            0.010775,            0.010199,             0.75346,             0.84579,             0.91601,             0.73086,            0.023059,           0.0023422,            0.016974,            0.009142,            0.009142,            0.009142
                  28,            0.027046,            0.010404,           0.0097688,             0.78998,             0.76197,             0.88862,             0.75179,            0.019678,           0.0026047,           0.0069042,            0.009109,            0.009109,            0.009109
                  29,            0.025933,            0.010458,           0.0098892,             0.79493,             0.87635,             0.89917,             0.74795,            0.018785,           0.0023301,            0.006565,            0.009076,            0.009076,            0.009076
                  30,            0.026776,            0.010102,           0.0086727,             0.83737,             0.87748,             0.91334,              0.7059,            0.027479,           0.0028667,            0.007828,            0.009043,            0.009043,            0.009043
                  31,            0.028326,            0.010354,           0.0087894,             0.67271,             0.85828,             0.83773,             0.69011,            0.018404,           0.0025764,            0.025607,             0.00901,             0.00901,             0.00901
                  32,            0.027784,           0.0098626,            0.010012,             0.77609,             0.94181,             0.92371,             0.72847,            0.023949,           0.0027821,           0.0041227,            0.008977,            0.008977,            0.008977
                  33,            0.025823,            0.010011,           0.0093605,             0.85181,             0.83341,             0.92308,             0.75607,            0.017687,           0.0026896,           0.0035479,            0.008944,            0.008944,            0.008944
                  34,            0.026822,            0.010269,           0.0091165,             0.65596,             0.78743,             0.78639,              0.5417,            0.025388,           0.0021956,           0.0083251,            0.008911,            0.008911,            0.008911
                  35,            0.027436,            0.010291,           0.0081543,             0.79085,             0.89071,             0.90116,             0.72512,            0.025339,           0.0027493,           0.0054608,            0.008878,            0.008878,            0.008878
                  36,            0.025762,           0.0098674,           0.0084378,              0.7516,             0.90136,             0.89378,             0.75247,            0.019663,           0.0025089,            0.012501,            0.008845,            0.008845,            0.008845
                  37,             0.02511,           0.0098665,           0.0078492,             0.83501,             0.94738,             0.97002,             0.78608,            0.019126,           0.0026087,           0.0095215,            0.008812,            0.008812,            0.008812
                  38,            0.025611,           0.0097646,           0.0088251,             0.82313,             0.94063,             0.92195,             0.75194,             0.01706,           0.0024168,           0.0056156,            0.008779,            0.008779,            0.008779
                  39,            0.025682,           0.0095811,            0.007801,              0.8076,             0.91055,              0.9359,             0.73331,             0.01992,           0.0028272,            0.007156,            0.008746,            0.008746,            0.008746
                  40,             0.02568,           0.0099943,           0.0084401,             0.75276,             0.94689,             0.92158,             0.75972,            0.022798,           0.0026824,           0.0066301,            0.008713,            0.008713,            0.008713
                  41,            0.025785,           0.0098871,           0.0079225,             0.77076,             0.90044,             0.90664,             0.79206,             0.01425,           0.0023699,            0.012199,             0.00868,             0.00868,             0.00868
                  42,            0.025461,           0.0094621,           0.0076555,             0.92278,             0.87821,             0.97074,             0.70731,            0.025237,           0.0027494,               0.012,            0.008647,            0.008647,            0.008647
                  43,            0.025106,           0.0096281,           0.0068164,             0.75469,             0.89051,             0.82962,              0.6374,            0.017892,           0.0022428,            0.025301,            0.008614,            0.008614,            0.008614
                  44,            0.024812,           0.0098871,           0.0063139,             0.74655,             0.87118,             0.88562,             0.72782,            0.020905,           0.0022404,           0.0097125,            0.008581,            0.008581,            0.008581
                  45,            0.025227,           0.0094596,           0.0067001,             0.75276,             0.94132,             0.87477,             0.69324,            0.022336,           0.0026355,           0.0094335,            0.008548,            0.008548,            0.008548
                  46,            0.024556,           0.0095454,           0.0069084,             0.93448,             0.92617,             0.96863,             0.70979,             0.01931,           0.0026993,           0.0048749,            0.008515,            0.008515,            0.008515
                  47,             0.02431,            0.009692,           0.0083929,             0.81728,             0.93428,             0.91958,             0.76601,            0.019391,            0.002118,           0.0069044,            0.008482,            0.008482,            0.008482
                  48,            0.024267,           0.0098445,           0.0059548,             0.83453,             0.87717,             0.94368,             0.77659,            0.017495,           0.0022677,           0.0061604,            0.008449,            0.008449,            0.008449
                  49,            0.023379,             0.00906,            0.006679,             0.86977,             0.95855,             0.96054,             0.82437,            0.018927,           0.0025227,           0.0088646,            0.008416,            0.008416,            0.008416
                  50,            0.024501,           0.0094712,           0.0061919,             0.93269,             0.94426,              0.9741,             0.82718,            0.021922,           0.0027193,           0.0023734,            0.008383,            0.008383,            0.008383
                  51,            0.023793,           0.0090658,           0.0060863,             0.91625,             0.97169,             0.98549,             0.74716,            0.022924,           0.0029788,           0.0023988,             0.00835,             0.00835,             0.00835
                  52,            0.023562,            0.009379,             0.00746,             0.71229,              0.7549,             0.65723,             0.54747,            0.022284,           0.0026445,            0.025174,            0.008317,            0.008317,            0.008317
                  53,            0.023734,           0.0095566,           0.0089742,             0.78709,             0.84773,             0.93583,             0.73608,            0.024756,           0.0023372,           0.0083762,            0.008284,            0.008284,            0.008284
                  54,            0.023918,           0.0093434,           0.0074495,             0.79607,             0.90476,             0.94707,             0.71448,            0.021319,            0.002805,           0.0063784,            0.008251,            0.008251,            0.008251
                  55,            0.023639,           0.0092081,           0.0064062,             0.80752,             0.84768,             0.94262,             0.72706,            0.022895,           0.0024831,           0.0063437,            0.008218,            0.008218,            0.008218
                  56,            0.024332,           0.0094219,           0.0068488,             0.85355,             0.82394,             0.90322,             0.76128,            0.018669,           0.0026374,           0.0094028,            0.008185,            0.008185,            0.008185
                  57,            0.023799,           0.0092357,            0.006363,             0.87928,             0.91437,             0.95391,             0.76625,            0.017659,           0.0025253,           0.0080978,            0.008152,            0.008152,            0.008152
                  58,            0.022013,            0.009036,            0.006625,              0.7904,             0.84826,              0.8974,             0.79119,            0.018251,           0.0023675,            0.012222,            0.008119,            0.008119,            0.008119
                  59,            0.023118,            0.009509,           0.0073686,             0.95648,             0.94164,             0.98898,              0.7559,            0.019096,           0.0026904,           0.0027971,            0.008086,            0.008086,            0.008086
                  60,            0.023512,           0.0091916,           0.0063833,             0.86279,             0.82492,             0.91018,             0.66606,            0.023067,           0.0023215,           0.0047188,            0.008053,            0.008053,            0.008053
                  61,            0.023532,           0.0092679,           0.0063771,             0.90841,             0.93795,             0.97506,             0.81579,            0.019952,           0.0022438,           0.0025202,             0.00802,             0.00802,             0.00802
                  62,            0.022534,           0.0093282,           0.0071419,             0.92633,             0.95298,             0.96849,             0.78352,            0.023756,           0.0027415,           0.0021082,            0.007987,            0.007987,            0.007987
                  63,            0.023014,           0.0091416,            0.007865,              0.8271,             0.88843,             0.95556,             0.77104,            0.018509,           0.0029194,           0.0055307,            0.007954,            0.007954,            0.007954
                  64,            0.023314,           0.0088412,           0.0069809,              0.8801,             0.95407,             0.94867,             0.79291,            0.019743,           0.0020744,           0.0048007,            0.007921,            0.007921,            0.007921
                  65,            0.022781,           0.0090917,           0.0061781,             0.92804,             0.94726,             0.98312,             0.80865,            0.018804,            0.002157,           0.0025579,            0.007888,            0.007888,            0.007888
                  66,            0.022813,           0.0090045,           0.0066238,             0.92914,             0.94011,             0.97917,             0.73406,            0.019455,            0.002419,           0.0031438,            0.007855,            0.007855,            0.007855
                  67,             0.02212,           0.0090637,           0.0066846,             0.97085,             0.97576,             0.99481,              0.7783,             0.02197,           0.0028696,           0.0026872,            0.007822,            0.007822,            0.007822
                  68,            0.022121,           0.0088579,           0.0061591,             0.80349,             0.95109,             0.91247,             0.76174,            0.018463,           0.0025642,             0.00945,            0.007789,            0.007789,            0.007789
                  69,             0.02288,           0.0090154,            0.006921,             0.86423,             0.84216,             0.90436,             0.74515,            0.018432,            0.003279,            0.005565,            0.007756,            0.007756,            0.007756
                  70,            0.021717,           0.0090419,           0.0070975,             0.90904,             0.90798,             0.96223,             0.82392,            0.016216,           0.0023261,            0.017001,            0.007723,            0.007723,            0.007723
                  71,            0.022227,           0.0083873,            0.005601,             0.90063,             0.97574,             0.96436,             0.79693,            0.021608,           0.0023087,           0.0027496,             0.00769,             0.00769,             0.00769
                  72,             0.02284,           0.0090073,           0.0059731,             0.81397,             0.95358,             0.98447,             0.84214,            0.021651,           0.0024956,            0.004547,            0.007657,            0.007657,            0.007657
                  73,            0.022906,           0.0085078,           0.0065414,             0.81117,             0.92357,             0.87591,             0.71192,            0.018891,           0.0026841,            0.005756,            0.007624,            0.007624,            0.007624
                  74,            0.022525,           0.0085039,           0.0061398,             0.84586,             0.90108,             0.88311,             0.74862,             0.01852,           0.0022891,            0.008045,            0.007591,            0.007591,            0.007591
                  75,            0.023003,           0.0091921,           0.0052179,             0.90875,             0.95903,             0.94482,             0.77693,            0.018579,           0.0025834,           0.0036349,            0.007558,            0.007558,            0.007558
                  76,            0.021295,           0.0087333,           0.0070417,             0.94977,             0.96639,             0.96471,             0.79916,            0.018001,           0.0023485,           0.0046563,            0.007525,            0.007525,            0.007525
                  77,            0.022558,           0.0086498,           0.0060291,              0.7251,             0.85283,             0.73152,             0.61263,            0.023134,           0.0021335,            0.015316,            0.007492,            0.007492,            0.007492
                  78,            0.022114,            0.008794,           0.0052812,             0.88516,             0.89671,             0.93152,             0.73496,            0.019787,           0.0022837,            0.010987,            0.007459,            0.007459,            0.007459
                  79,            0.020988,           0.0085831,           0.0053534,             0.96086,             0.97588,             0.99014,             0.76401,            0.022026,           0.0027572,           0.0034445,            0.007426,            0.007426,            0.007426
                  80,            0.021681,           0.0087613,           0.0056124,             0.91662,             0.95658,             0.95363,             0.76327,            0.022462,           0.0021839,           0.0038906,            0.007393,            0.007393,            0.007393
                  81,            0.021288,           0.0086469,           0.0068215,             0.85018,             0.91556,             0.91266,             0.70911,            0.022558,           0.0025014,           0.0043612,             0.00736,             0.00736,             0.00736
                  82,            0.021334,           0.0086054,           0.0070142,             0.86031,             0.92415,             0.90803,             0.75188,            0.018678,           0.0023019,           0.0055126,            0.007327,            0.007327,            0.007327
                  83,            0.020237,           0.0085462,           0.0052787,             0.88087,             0.94079,             0.97317,             0.76608,            0.021188,           0.0026472,           0.0027662,            0.007294,            0.007294,            0.007294
                  84,            0.021531,            0.008771,           0.0060099,             0.93975,             0.95658,             0.94522,             0.76615,            0.021771,           0.0022997,           0.0022887,            0.007261,            0.007261,            0.007261
                  85,            0.021114,           0.0087139,           0.0054516,             0.83618,             0.82531,             0.91156,             0.75842,            0.020302,           0.0021596,           0.0067633,            0.007228,            0.007228,            0.007228
                  86,            0.021002,           0.0086642,            0.004968,             0.95848,             0.93423,              0.9861,               0.834,            0.016685,           0.0024104,           0.0019283,            0.007195,            0.007195,            0.007195
                  87,            0.021087,           0.0085993,           0.0049776,             0.96163,             0.98927,             0.99325,             0.79631,            0.018229,           0.0026389,           0.0020571,            0.007162,            0.007162,            0.007162
                  88,            0.020767,           0.0081596,           0.0044634,             0.87746,             0.93919,             0.96664,             0.78754,            0.017457,           0.0024253,           0.0028426,            0.007129,            0.007129,            0.007129
                  89,            0.020256,           0.0084992,           0.0054705,             0.96541,             0.94512,             0.97679,             0.81817,            0.021973,           0.0021887,           0.0028934,            0.007096,            0.007096,            0.007096
                  90,            0.021365,           0.0085585,           0.0059302,             0.90837,             0.97059,              0.9738,             0.84062,            0.022481,           0.0022891,            0.010952,            0.007063,            0.007063,            0.007063
                  91,             0.02014,           0.0082936,           0.0050425,             0.94904,              0.9334,             0.99173,             0.88801,            0.021093,           0.0022905,           0.0028162,             0.00703,             0.00703,             0.00703
                  92,            0.022438,            0.008507,            0.006644,             0.86966,             0.93524,             0.98216,             0.86366,            0.017009,           0.0025871,           0.0033156,            0.006997,            0.006997,            0.006997
                  93,            0.021319,           0.0084382,           0.0056482,             0.91402,             0.96852,              0.9873,             0.86353,            0.018997,           0.0022037,           0.0022801,            0.006964,            0.006964,            0.006964
                  94,            0.019702,            0.008477,           0.0049394,             0.91706,             0.95842,             0.97608,             0.80237,            0.020596,           0.0024619,           0.0021548,            0.006931,            0.006931,            0.006931
                  95,            0.020531,           0.0081063,           0.0048018,             0.95744,              0.9562,             0.98481,             0.83724,            0.018869,            0.002371,           0.0027427,            0.006898,            0.006898,            0.006898
                  96,             0.02114,           0.0083212,           0.0054085,             0.98114,             0.98602,               0.995,             0.82776,            0.019124,           0.0024135,           0.0019535,            0.006865,            0.006865,            0.006865
                  97,            0.021352,           0.0083246,           0.0046408,             0.92282,             0.97205,             0.98867,             0.79395,             0.02429,           0.0026058,           0.0020688,            0.006832,            0.006832,            0.006832
                  98,            0.020022,           0.0083589,           0.0054524,             0.90361,             0.90148,             0.98248,             0.82159,            0.018722,           0.0025841,             0.00329,            0.006799,            0.006799,            0.006799
                  99,            0.019636,           0.0082053,           0.0049605,             0.98569,             0.99792,               0.995,             0.89336,            0.015248,            0.002481,           0.0011947,            0.006766,            0.006766,            0.006766
                 100,            0.019417,             0.00799,           0.0050075,             0.92218,              0.9699,             0.98217,             0.86148,            0.017566,           0.0023888,           0.0024851,            0.006733,            0.006733,            0.006733
                 101,            0.019825,           0.0079337,           0.0052825,             0.93226,              0.9338,             0.96636,             0.84489,            0.015993,           0.0020745,           0.0062634,              0.0067,              0.0067,              0.0067
                 102,            0.019155,           0.0081793,           0.0042618,             0.96332,             0.91877,             0.97666,             0.82787,            0.018466,           0.0021248,           0.0024542,            0.006667,            0.006667,            0.006667
                 103,            0.020847,           0.0081181,           0.0056202,             0.90149,             0.95474,             0.97189,             0.77574,            0.018456,           0.0022945,           0.0027682,            0.006634,            0.006634,            0.006634
                 104,            0.020765,           0.0082164,           0.0039106,             0.91788,             0.96264,              0.9805,              0.7995,            0.019917,             0.00248,           0.0035598,            0.006601,            0.006601,            0.006601
                 105,            0.019219,           0.0079456,           0.0041186,             0.93513,             0.95658,             0.97523,             0.84076,             0.01649,           0.0022358,           0.0035844,            0.006568,            0.006568,            0.006568
                 106,            0.020392,            0.008241,           0.0042264,             0.88709,             0.91794,              0.9694,             0.83871,            0.019174,           0.0020339,            0.011645,            0.006535,            0.006535,            0.006535
                 107,            0.018457,           0.0080819,           0.0043051,             0.88389,             0.94509,             0.95121,             0.80233,            0.020241,           0.0025475,            0.010453,            0.006502,            0.006502,            0.006502
                 108,            0.019082,           0.0083731,           0.0038785,             0.98044,             0.98454,               0.995,             0.79104,            0.023556,           0.0028417,           0.0013941,            0.006469,            0.006469,            0.006469
                 109,            0.020036,           0.0081868,           0.0053933,             0.98163,             0.95574,               0.995,             0.86806,            0.017449,           0.0028739,           0.0021628,            0.006436,            0.006436,            0.006436
                 110,            0.019142,           0.0081141,           0.0038785,             0.92971,             0.90896,             0.97362,             0.76736,            0.021942,           0.0024481,           0.0031237,            0.006403,            0.006403,            0.006403
                 111,            0.021018,           0.0083245,           0.0043248,             0.95021,             0.95275,             0.97538,             0.79001,            0.023068,           0.0026274,           0.0023822,             0.00637,             0.00637,             0.00637
                 112,            0.019152,           0.0080672,           0.0054803,             0.92311,             0.98185,             0.98708,             0.80619,            0.024487,           0.0025797,           0.0027633,            0.006337,            0.006337,            0.006337
                 113,             0.01966,           0.0085217,           0.0046146,             0.91979,             0.95361,             0.97554,             0.77904,            0.023187,           0.0027072,           0.0032052,            0.006304,            0.006304,            0.006304
                 114,            0.019903,            0.008249,           0.0050061,             0.81518,             0.92372,             0.91369,             0.78259,            0.020639,            0.002436,           0.0084935,            0.006271,            0.006271,            0.006271
                 115,            0.019155,           0.0078524,           0.0045591,             0.84046,             0.94467,              0.9315,             0.75712,            0.021324,           0.0022551,           0.0051979,            0.006238,            0.006238,            0.006238
                 116,            0.019687,            0.008047,           0.0046709,             0.92136,             0.93974,             0.95588,             0.76492,            0.020042,           0.0023264,           0.0068624,            0.006205,            0.006205,            0.006205
                 117,            0.018493,           0.0078519,           0.0040264,              0.8578,             0.82756,             0.93539,             0.81428,            0.016764,           0.0023226,           0.0064653,            0.006172,            0.006172,            0.006172
                 118,            0.019928,           0.0080697,           0.0048808,             0.93735,             0.94746,             0.97554,             0.83083,            0.019689,            0.002022,           0.0061935,            0.006139,            0.006139,            0.006139
                 119,            0.019147,           0.0079611,           0.0048078,             0.89977,             0.89278,             0.93447,             0.81873,            0.017986,           0.0022528,           0.0044526,            0.006106,            0.006106,            0.006106
                 120,            0.019118,           0.0078378,           0.0047869,             0.88332,             0.89437,             0.93947,             0.78424,            0.020457,           0.0021663,            0.018002,            0.006073,            0.006073,            0.006073
                 121,            0.019155,           0.0078745,             0.00458,             0.93792,             0.98953,             0.98661,             0.75042,            0.025027,             0.00265,           0.0013877,             0.00604,             0.00604,             0.00604
                 122,            0.018737,           0.0079553,           0.0046791,             0.90007,             0.98471,             0.98114,             0.81404,            0.022572,           0.0024121,            0.002397,            0.006007,            0.006007,            0.006007
                 123,            0.018813,           0.0080353,           0.0036512,             0.83379,             0.93945,             0.95779,             0.77668,             0.02101,           0.0024643,           0.0046478,            0.005974,            0.005974,            0.005974
                 124,             0.01856,           0.0077385,           0.0042063,             0.85423,             0.92015,             0.92116,             0.74279,            0.022843,           0.0025425,           0.0051888,            0.005941,            0.005941,            0.005941
                 125,            0.018712,           0.0079305,           0.0043837,             0.92262,             0.95361,              0.9488,             0.78419,            0.020527,           0.0024908,           0.0028686,            0.005908,            0.005908,            0.005908
                 126,            0.017988,           0.0077015,           0.0047959,             0.88402,             0.90926,              0.9138,             0.74485,            0.020347,           0.0023565,           0.0056439,            0.005875,            0.005875,            0.005875
                 127,             0.01829,           0.0081333,           0.0053364,             0.83508,             0.92857,             0.95554,             0.79842,            0.020119,           0.0024569,           0.0043356,            0.005842,            0.005842,            0.005842
                 128,             0.01888,           0.0081527,           0.0050164,              0.9233,             0.95238,             0.98409,             0.86342,            0.018521,            0.002062,           0.0026446,            0.005809,            0.005809,            0.005809
                 129,            0.017891,           0.0077141,            0.004008,             0.89063,             0.91911,             0.94688,             0.80196,            0.021701,            0.002234,           0.0052772,            0.005776,            0.005776,            0.005776
                 130,            0.017767,           0.0077195,           0.0034961,             0.90907,             0.95282,             0.94101,             0.77707,            0.021973,           0.0023457,           0.0027118,            0.005743,            0.005743,            0.005743
                 131,            0.019103,           0.0079763,           0.0041366,             0.91747,             0.95753,             0.96052,             0.82012,            0.018498,           0.0022607,           0.0023624,             0.00571,             0.00571,             0.00571
                 132,            0.017872,           0.0075998,           0.0042676,             0.94583,             0.97013,              0.9849,             0.82826,            0.021817,            0.002472,           0.0011089,            0.005677,            0.005677,            0.005677
                 133,            0.018084,           0.0074015,           0.0045814,             0.89326,             0.96526,             0.94065,             0.80734,            0.021773,           0.0025649,           0.0028716,            0.005644,            0.005644,            0.005644
                 134,            0.018174,           0.0079897,           0.0045199,             0.92712,             0.95259,             0.98491,             0.85317,            0.019475,           0.0021632,             0.00296,            0.005611,            0.005611,            0.005611
                 135,            0.018531,           0.0076177,           0.0044478,             0.94266,             0.98789,             0.98275,             0.86257,            0.020725,           0.0022562,             0.01165,            0.005578,            0.005578,            0.005578
                 136,            0.018466,           0.0074032,            0.003776,             0.89227,             0.96023,              0.9737,             0.83434,            0.020997,           0.0020734,            0.013879,            0.005545,            0.005545,            0.005545
                 137,            0.018753,           0.0077854,           0.0041559,             0.91631,              0.9568,             0.96418,             0.79911,             0.02393,           0.0022829,           0.0038116,            0.005512,            0.005512,            0.005512
                 138,              0.0187,           0.0076128,           0.0038726,              0.9921,             0.99405,               0.995,             0.88682,            0.021401,           0.0022931,          0.00097697,            0.005479,            0.005479,            0.005479
                 139,            0.019236,           0.0079236,           0.0039795,             0.90425,             0.97801,             0.97298,             0.85015,            0.017544,           0.0021418,           0.0042103,            0.005446,            0.005446,            0.005446
                 140,            0.018529,           0.0077009,           0.0039442,             0.97582,             0.95076,             0.98907,             0.88686,            0.015865,           0.0021772,            0.005286,            0.005413,            0.005413,            0.005413
                 141,            0.018221,           0.0076739,           0.0038939,             0.89122,             0.95426,             0.95138,             0.81125,            0.015291,           0.0025285,            0.003251,             0.00538,             0.00538,             0.00538
                 142,            0.017689,           0.0079268,           0.0032934,             0.88172,             0.97959,             0.96607,             0.83661,            0.017243,            0.002192,           0.0027276,            0.005347,            0.005347,            0.005347
                 143,            0.017132,           0.0074877,           0.0034382,             0.91492,              0.9136,              0.9559,             0.85553,            0.016659,           0.0023006,           0.0038956,            0.005314,            0.005314,            0.005314
                 144,            0.017712,           0.0072666,           0.0046246,             0.93138,             0.97235,             0.98671,             0.86006,            0.015534,           0.0023317,           0.0070999,            0.005281,            0.005281,            0.005281
                 145,            0.017426,           0.0076774,           0.0041526,             0.95133,             0.95094,              0.9736,             0.86451,             0.01685,           0.0026399,           0.0044489,            0.005248,            0.005248,            0.005248
                 146,            0.018076,           0.0077128,           0.0045381,               0.972,             0.96944,             0.98979,             0.86759,            0.019889,           0.0027621,           0.0032271,            0.005215,            0.005215,            0.005215
                 147,            0.017509,           0.0073873,            0.004026,             0.89212,             0.94577,             0.95544,             0.84579,            0.020329,           0.0023226,           0.0037495,            0.005182,            0.005182,            0.005182
                 148,            0.017927,           0.0073302,           0.0030392,             0.88114,             0.93729,             0.97122,             0.85393,            0.017654,           0.0020463,           0.0084595,            0.005149,            0.005149,            0.005149
                 149,            0.017597,           0.0075479,           0.0032683,             0.92964,             0.96491,             0.97521,             0.86775,            0.020418,           0.0023603,           0.0071846,            0.005116,            0.005116,            0.005116
                 150,            0.018218,           0.0078013,           0.0036343,             0.90149,             0.97059,             0.95306,             0.84012,            0.020908,           0.0023007,           0.0044146,            0.005083,            0.005083,            0.005083
                 151,            0.017112,           0.0075303,           0.0038238,             0.92486,             0.96814,              0.9923,              0.8323,            0.020701,           0.0024731,           0.0048809,             0.00505,             0.00505,             0.00505
                 152,             0.01745,           0.0075173,           0.0038932,             0.95206,              0.9902,              0.9917,             0.85034,            0.021429,           0.0026312,           0.0017931,            0.005017,            0.005017,            0.005017
                 153,            0.017584,           0.0074083,           0.0039909,             0.96012,             0.93277,             0.96446,             0.82548,            0.018935,            0.002459,           0.0033669,            0.004984,            0.004984,            0.004984
                 154,             0.01707,           0.0072339,           0.0038629,             0.95309,              0.8892,             0.97384,             0.85923,            0.020498,           0.0024688,           0.0037744,            0.004951,            0.004951,            0.004951
                 155,            0.017736,           0.0075281,           0.0045675,             0.91796,             0.98167,             0.97888,             0.84063,            0.020794,           0.0023925,           0.0030622,            0.004918,            0.004918,            0.004918
                 156,            0.017499,           0.0075845,           0.0039698,             0.97649,                   1,               0.995,             0.87296,            0.020279,           0.0021882,           0.0010632,            0.004885,            0.004885,            0.004885
                 157,            0.016669,           0.0072689,           0.0031986,             0.97041,             0.98737,              0.9929,             0.84883,            0.020847,           0.0021973,           0.0016438,            0.004852,            0.004852,            0.004852
                 158,            0.017817,           0.0072912,           0.0045792,             0.97966,             0.96424,             0.99338,             0.87187,            0.021287,           0.0026712,           0.0029958,            0.004819,            0.004819,            0.004819
                 159,            0.017032,           0.0075279,           0.0040258,             0.99189,             0.99484,               0.995,             0.88149,            0.021809,           0.0023915,           0.0016969,            0.004786,            0.004786,            0.004786
                 160,            0.018067,           0.0077579,           0.0045726,             0.96358,             0.95006,             0.99215,             0.87493,            0.021033,           0.0023804,           0.0043144,            0.004753,            0.004753,            0.004753
