               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.024168,            0.010699,            0.033566,             0.46847,             0.84549,              0.6194,             0.25518,            0.023142,           0.0047239,            0.021881,            0.006634,            0.006634,            0.006634
                  36,            0.024531,             0.01088,            0.032155,             0.67005,             0.49108,             0.50302,             0.24721,            0.021641,            0.004325,            0.025574,            0.006535,            0.006535,            0.006535
                  37,            0.023993,              0.0109,            0.032167,             0.54608,             0.82144,              0.6609,             0.26788,            0.023853,           0.0052872,            0.019373,            0.006436,            0.006436,            0.006436
                  38,            0.025896,            0.010574,            0.032163,             0.49703,             0.74847,             0.64199,             0.17821,            0.030813,           0.0050237,            0.019232,            0.006337,            0.006337,            0.006337
                  39,             0.02524,             0.01021,            0.032442,             0.53196,             0.74085,               0.702,             0.26693,            0.026748,           0.0051986,            0.018927,            0.006238,            0.006238,            0.006238
                  40,            0.024659,            0.010416,            0.030974,             0.38273,             0.67266,             0.54291,             0.21783,            0.024278,           0.0056571,            0.029907,            0.006139,            0.006139,            0.006139
                  41,            0.023981,            0.010259,            0.029736,             0.47272,             0.81774,              0.6333,             0.27597,            0.020723,           0.0051647,            0.019135,             0.00604,             0.00604,             0.00604
                  42,            0.023973,            0.010116,            0.031874,             0.51603,             0.94964,             0.69569,             0.31991,            0.023568,           0.0044838,             0.01767,            0.005941,            0.005941,            0.005941
                  43,            0.023564,            0.010079,            0.031809,             0.52514,             0.79357,              0.6746,             0.35366,            0.020521,           0.0048206,            0.019427,            0.005842,            0.005842,            0.005842
                  44,            0.023822,              0.0102,            0.031626,             0.51974,              0.9375,             0.71589,             0.31131,             0.02555,           0.0046417,            0.018097,            0.005743,            0.005743,            0.005743
                  45,            0.024188,           0.0097917,            0.029678,              0.3396,             0.70389,             0.51771,             0.13572,              0.0312,           0.0053646,            0.021368,            0.005644,            0.005644,            0.005644
                  46,            0.023047,            0.010119,            0.030623,             0.32662,             0.67387,             0.50388,             0.17336,            0.028569,           0.0046957,             0.02749,            0.005545,            0.005545,            0.005545
                  47,            0.025477,            0.010305,            0.030476,              0.4955,             0.84585,             0.67469,              0.3132,            0.022835,           0.0043839,            0.018384,            0.005446,            0.005446,            0.005446
                  48,            0.023297,           0.0096123,            0.027101,             0.48627,             0.87055,             0.69608,             0.33304,              0.0213,           0.0048214,            0.017236,            0.005347,            0.005347,            0.005347
                  49,            0.024408,           0.0096036,            0.031681,             0.37075,              0.5167,             0.47551,             0.15051,            0.028585,           0.0047392,            0.030225,            0.005248,            0.005248,            0.005248
                  50,            0.022733,           0.0098271,            0.029138,               0.524,             0.55406,             0.60747,             0.19802,            0.026841,           0.0051317,            0.019995,            0.005149,            0.005149,            0.005149
                  51,            0.022174,            0.009869,            0.029292,             0.37831,             0.55962,             0.51773,             0.28367,            0.018397,            0.004649,            0.031006,             0.00505,             0.00505,             0.00505
                  52,            0.020595,           0.0098469,            0.029212,             0.40397,             0.72159,              0.5977,             0.23862,            0.026237,           0.0049963,            0.023804,            0.004951,            0.004951,            0.004951
                  53,            0.022089,           0.0097919,            0.027514,             0.54615,             0.80224,             0.74093,             0.24144,            0.027174,           0.0055403,            0.017853,            0.004852,            0.004852,            0.004852
                  54,            0.020897,           0.0098488,            0.028945,             0.48475,               0.761,             0.62206,             0.20802,            0.028212,           0.0051349,            0.018188,            0.004753,            0.004753,            0.004753
                  55,             0.02291,           0.0098772,            0.029183,              0.4524,             0.73482,             0.64366,             0.20296,            0.027967,           0.0051567,             0.02616,            0.004654,            0.004654,            0.004654
                  56,            0.021977,           0.0096838,            0.030377,             0.48387,             0.59718,             0.53438,             0.22586,            0.020738,           0.0052195,            0.025128,            0.004555,            0.004555,            0.004555
                  57,            0.020454,           0.0099824,            0.027152,             0.55147,             0.78232,             0.65888,             0.23515,            0.025436,           0.0048085,            0.018732,            0.004456,            0.004456,            0.004456
                  58,            0.021933,            0.009834,              0.0276,             0.57611,             0.81944,             0.73195,              0.3067,            0.022438,           0.0047215,            0.015314,            0.004357,            0.004357,            0.004357
                  59,            0.021923,           0.0096372,            0.028246,             0.36151,             0.48332,              0.4811,             0.17929,            0.023022,           0.0047908,            0.033936,            0.004258,            0.004258,            0.004258
                  60,            0.022042,            0.009524,            0.026996,             0.48391,             0.67088,               0.637,             0.21089,            0.026354,           0.0055668,            0.023126,            0.004159,            0.004159,            0.004159
                  61,            0.019991,           0.0092857,            0.027662,             0.55639,             0.83624,             0.72025,             0.29897,             0.02262,           0.0052316,            0.017358,             0.00406,             0.00406,             0.00406
                  62,              0.0237,           0.0091422,            0.029038,             0.56682,             0.87158,             0.66768,             0.26047,            0.027889,           0.0047932,            0.018744,            0.003961,            0.003961,            0.003961
                  63,            0.021053,           0.0095313,            0.027713,             0.48208,             0.68718,             0.64736,             0.19581,            0.029553,           0.0053468,            0.017712,            0.003862,            0.003862,            0.003862
                  64,            0.021358,           0.0094723,            0.027391,             0.50941,             0.90433,             0.73604,             0.35442,            0.023484,            0.004823,            0.019617,            0.003763,            0.003763,            0.003763
                  65,            0.021074,           0.0092883,            0.029514,              0.6159,             0.83075,             0.75763,             0.38254,            0.020811,           0.0048093,            0.017102,            0.003664,            0.003664,            0.003664
                  66,            0.021152,           0.0095212,            0.028694,             0.52198,             0.84658,             0.67895,             0.23248,            0.028675,           0.0046997,            0.017126,            0.003565,            0.003565,            0.003565
                  67,            0.021595,           0.0093717,            0.026156,             0.55819,             0.78561,             0.64855,             0.23516,            0.026087,           0.0045756,            0.018555,            0.003466,            0.003466,            0.003466
                  68,            0.019165,           0.0092617,            0.025762,             0.48637,              0.8199,              0.6681,             0.28371,            0.021506,           0.0046071,            0.019348,            0.003367,            0.003367,            0.003367
                  69,            0.019887,           0.0090842,            0.027799,             0.56426,              0.8589,             0.71889,             0.32386,            0.022138,           0.0048085,            0.018384,            0.003268,            0.003268,            0.003268
                  70,            0.020651,           0.0088461,             0.02529,             0.53978,              0.8131,             0.73961,             0.31287,            0.023594,           0.0050374,            0.018481,            0.003169,            0.003169,            0.003169
                  71,            0.019978,           0.0091502,            0.028824,             0.60173,             0.86086,             0.74652,             0.34314,            0.020434,           0.0044717,            0.017853,             0.00307,             0.00307,             0.00307
                  72,            0.019188,           0.0087729,            0.026924,             0.41165,             0.69092,             0.56708,             0.15621,            0.027274,           0.0048964,            0.026404,            0.002971,            0.002971,            0.002971
                  73,             0.01936,           0.0089325,            0.027506,              0.5872,             0.79717,              0.7459,             0.34817,            0.020712,           0.0047537,            0.017798,            0.002872,            0.002872,            0.002872
                  74,            0.019363,           0.0089185,            0.025241,             0.60066,             0.61437,             0.65266,             0.23161,            0.025057,           0.0053049,             0.01936,            0.002773,            0.002773,            0.002773
                  75,            0.020728,           0.0089851,            0.028894,             0.54828,             0.77282,             0.71338,             0.30356,            0.023316,            0.006143,            0.020166,            0.002674,            0.002674,            0.002674
                  76,            0.018475,           0.0088814,            0.027442,             0.64803,              0.6867,             0.68333,             0.34921,            0.019578,           0.0047586,            0.020074,            0.002575,            0.002575,            0.002575
                  77,            0.018037,           0.0087805,            0.026157,             0.58938,             0.77204,             0.73568,             0.34134,            0.022976,           0.0048795,            0.017371,            0.002476,            0.002476,            0.002476
                  78,            0.019991,           0.0088148,            0.024308,             0.57172,             0.82505,             0.73747,             0.35357,            0.021395,           0.0048795,            0.017615,            0.002377,            0.002377,            0.002377
                  79,            0.019846,           0.0086201,            0.026029,             0.51289,             0.73839,             0.66597,             0.30051,            0.023375,           0.0049044,            0.019214,            0.002278,            0.002278,            0.002278
                  80,            0.017838,            0.008953,            0.024439,              0.5195,             0.63298,             0.59352,             0.21548,              0.0251,           0.0048666,            0.030188,            0.002179,            0.002179,            0.002179
                  81,             0.01959,           0.0086941,             0.02632,              0.6088,             0.80803,             0.74018,             0.30661,            0.024215,           0.0048762,            0.017279,             0.00208,             0.00208,             0.00208
                  82,            0.016568,           0.0086448,            0.025579,             0.53166,             0.71765,             0.65174,             0.23216,            0.026326,           0.0050833,            0.019189,            0.001981,            0.001981,            0.001981
                  83,            0.017451,           0.0084604,             0.02722,             0.59203,             0.72537,             0.66039,             0.28759,              0.0238,           0.0047562,            0.021075,            0.001882,            0.001882,            0.001882
                  84,            0.017465,           0.0083934,            0.025353,             0.60209,              0.8443,             0.75178,             0.34044,            0.022389,           0.0050148,            0.015607,            0.001783,            0.001783,            0.001783
                  85,            0.018692,            0.009149,            0.025522,             0.65095,             0.77999,             0.76577,             0.34704,            0.021399,           0.0048359,             0.01441,            0.001684,            0.001684,            0.001684
                  86,            0.017095,           0.0080512,            0.023481,              0.6375,             0.84915,             0.76712,             0.35897,            0.022112,           0.0047771,            0.016852,            0.001585,            0.001585,            0.001585
                  87,            0.016709,           0.0085172,            0.023606,             0.65509,             0.77772,             0.75199,             0.35741,            0.020876,           0.0049222,            0.016876,            0.001486,            0.001486,            0.001486
                  88,            0.016636,           0.0083439,            0.024107,             0.34545,             0.65016,             0.58137,             0.28829,            0.020544,           0.0043242,            0.029041,            0.001387,            0.001387,            0.001387
                  89,             0.01808,           0.0087933,             0.02566,             0.45097,             0.65112,              0.6243,             0.24808,            0.025535,           0.0047981,            0.025171,            0.001288,            0.001288,            0.001288
                  90,            0.015875,           0.0084574,            0.025391,             0.59949,             0.82343,              0.7674,             0.35174,            0.022414,            0.004765,             0.01825,            0.001189,            0.001189,            0.001189
                  91,            0.016931,           0.0081821,            0.022809,             0.59873,             0.83472,             0.75814,             0.30213,            0.023898,           0.0049383,            0.017871,             0.00109,             0.00109,             0.00109
                  92,            0.016403,           0.0084798,            0.023532,             0.49144,             0.79538,             0.64023,              0.2821,            0.023726,           0.0048843,            0.022418,            0.000991,            0.000991,            0.000991
                  93,            0.016504,           0.0084056,            0.024632,             0.63447,             0.84386,             0.70873,             0.32218,            0.022669,            0.005006,            0.018976,            0.000892,            0.000892,            0.000892
                  94,            0.016785,           0.0082807,            0.024223,              0.5919,             0.83248,              0.7518,              0.3693,            0.022565,           0.0051921,            0.017755,            0.000793,            0.000793,            0.000793
                  95,            0.015282,           0.0080457,            0.024409,             0.58721,             0.78863,             0.70141,             0.35205,            0.021883,           0.0052364,            0.019031,            0.000694,            0.000694,            0.000694
                  96,            0.015803,           0.0078633,            0.022604,             0.63731,             0.82221,             0.74628,             0.37983,            0.020343,           0.0049383,            0.017224,            0.000595,            0.000595,            0.000595
                  97,            0.016284,           0.0083684,            0.024448,             0.66887,             0.75254,             0.72064,             0.40525,            0.018444,            0.004761,            0.018213,            0.000496,            0.000496,            0.000496
                  98,            0.017261,           0.0079969,            0.023499,             0.66162,             0.82367,             0.78643,             0.41815,            0.019256,           0.0049713,            0.015686,            0.000397,            0.000397,            0.000397
                  99,            0.016232,           0.0083256,            0.022271,             0.70072,             0.81617,             0.78957,             0.40954,            0.019636,            0.004869,            0.015582,            0.000298,            0.000298,            0.000298
